True Values,Predictions
0.0559122989370219,0.036211252
0.0575718624597648,0.046347808
0.0522563097874737,0.036340233
0.045141441506076,0.034328192
0.0321163791717418,0.029216679
0.0120016405029319,0.021127747
0.0336873959836753,0.015236812
0.068759374205535,0.028719677
0.0809327833887295,0.059612196
0.0915367740219863,0.08312313
0.1056877164579255,0.08131711
0.0980290079626683,0.070798434
0.0212879873584005,0.043475725
-0.0047745885506674,-0.0058904244
-0.0012193966853005,-0.038176544
-0.0229322518001125,-0.028903222
-0.0569516003453308,-0.03616148
-0.0250450011757524,-0.031201063
-0.0077314279530622,-0.012575556
-0.047275626078118,-0.008037574
-0.0280511616074248,-0.020859098
0.0151377062562324,-0.0024509158
0.0211256309312063,0.010842804
0.0159765816990333,0.018335624
0.0191458069631025,0.039646596
0.0217321120626173,0.007628817
-0.0001654122905101,0.01022094
-0.003411094856794,-0.01325356
-0.0052515095662984,-0.0038420977
0.0016161844853268,0.011526043
-0.0108070216061676,-0.010039662
-0.0315939569591107,-0.003125662
-0.0116966881351777,-0.026694357
-0.0278347989934439,-0.004784636
-0.0235232052894962,-0.013500597
-0.020889223055426,-0.021436904
0.0010238908744326,-0.004009487
-0.0194246458796683,-0.0041774013
-0.0080972102326195,-0.0040817326
0.0318137242782233,0.0021991557
0.0148251264498328,0.03055883
0.0251237758575049,0.016483257
0.015877601984225,0.0277739
0.0078998074880802,0.008752584
-0.0169592346646184,-0.012263862
0.0179454244923459,-0.004439774
0.0304683555591845,0.010044542
0.0321298405219515,0.045193847
0.0570064185092033,0.044613354
0.0468812276006799,0.044130124
0.0408902703679208,0.020161469
0.0132597329150526,0.025309294
0.037700187329994,0.012315124
0.0403860628746802,0.024106598
0.0554358478045265,0.043237027
0.0435182875390323,0.049399193
0.0484446378658695,0.04697437
0.0255030436580794,0.031412844
0.0059183846222861,0.009342856
0.0107176756296031,0.0077838367
0.0069342285238533,0.010849287
0.0206667517204381,0.010317823
0.0583898367407285,0.033832695
0.0544232470096109,0.053895473
0.0472038745404259,0.036859497
0.0475257780184298,0.040178984
0.0226962527737416,0.017857548
-0.0199187568796497,-0.0017484957
-0.0032813019525013,-0.019313792
-0.0069388866509074,-0.0039804527
-0.0444147313022799,-0.007617725
-0.0290558906439151,-0.03238093
-0.034561750890706,-0.020861866
-0.0410395198084277,-0.0441325
-0.0469342798713963,-0.026068574
-0.0018805245935518,-0.016465304
0.0171623526927839,-0.002490311
0.0378604307459177,0.031244857
0.0316673344676086,0.036169305
0.0331791050257386,0.035026494
0.0168629163162589,0.021243745
-0.0436016176399392,0.00041896495
-0.0305902417083442,-0.040614262
-0.036467937325138,-0.023554815
-0.0294488859610008,-0.030594172
-0.0177165871524751,-0.007182827
0.0094995047808926,0.011964474
0.003575270195894,0.003616436
0.0057519268550729,0.008126872
-0.041084083369875,-0.0003828479
-0.0321093380203819,-0.03656917
-0.0599594775664727,-0.027291287
-0.0896495963585184,-0.065599054
-0.0822000065992678,-0.06381117
-0.0279519157316948,-0.037779808
-0.0194603000902722,-0.024986887
0.0110007399274439,0.015756302
0.0290324932354348,0.026399074
0.0223878863499894,0.022168668
0.0040512568288628,0.0065407497
-0.010742498542033,-0.011423525
-0.0102205512974546,-0.0022752187
-0.0040429279378472,-0.003807987
0.0127742498156692,0.009178213
-0.0033571282233742,0.016689943
0.0075435232150618,-0.008197244
-0.0009416829914955,0.007881941
0.013989673150577,-0.010597582
-0.0113331735628633,0.010967756
0.0100996286832227,0.0053256783
-0.0127917253325634,0.0030483082
0.0175569492807838,0.0004964651
-0.0096432251767463,0.005224525
-0.0200672026809039,-0.0022572353
-0.0076556934756086,-0.024382388
0.0016594572711885,-0.006876558
-0.0036269673004516,-0.005061277
0.0109869395630157,0.012876804
0.063740670698151,0.030333402
0.0458235729624602,0.054099277
0.036459627797854,0.040165167
0.0397319719425678,0.024060735
0.0214636287148972,0.02390371
-0.0121791421683357,-0.000807021
-0.0226887182377094,-0.009225743
-0.0230544941535465,-0.018235473
-0.0340430185821626,-0.029513303
-0.0266376015052211,-0.020350365
-0.0349135892309826,-0.017973557
-0.0028660472138239,-0.021929635
0.0040948475420043,0.007576273
-0.003782678467402,0.012670439
0.0101641341633224,0.008153912
0.0081813671711173,0.020884285
-0.02857947837043,-0.0036449553
-0.0495602998252138,-0.031429075
-0.0591287748287082,-0.057552285
-0.0536539512215245,-0.06296804
-0.0126117066389082,-0.03371011
0.0163129616857784,0.014993513
0.0368246540876345,0.04238931
0.0462491119650469,0.045445107
0.0411315441280511,0.021758774
0.0130627965593906,0.017532608
0.0158412346455976,0.007619947
-0.0032362055016246,0.0155899115
0.0052743111016502,-0.00032377982
-0.0003449328078564,-0.00018704933
0.0018552881017459,0.0060133776
-0.0209295969343544,0.0028257773
-0.0113963650073177,-0.0060548065
0.0005327352021072,-0.013715707
0.0276385035642384,-0.0013908357
0.0115051224975319,0.025590127
0.0101668773052174,0.029485194
0.0405163064432868,0.017460825
-0.0022171477341176,0.019748205
-0.0397330029552519,-0.025309676
-0.0539226784941601,-0.030847797
-0.048220110529183,-0.05034357
-0.0323935302775997,-0.053998947
-0.0068749448987982,-0.010982206
0.0039140042460547,0.007557243
0.0351090389790371,0.03603884
0.032701834250674,0.03885471
-0.0138291583251027,0.008707888
-0.0373021394752606,-0.016658405
-0.02259448076099,-0.03618133
-0.0123458358222995,-0.012551101
-0.0112797204193351,2.9320305e-05
-0.013321386906145,0.012590055
0.037845911814955,0.0061458442
0.0272924580641354,0.013314248
0.0368237339657929,0.017257554
0.0366944949663978,0.04341931
0.075189160335693,0.03964938
0.0867153000074518,0.05295403
0.1155821238929884,0.068141684
0.1625007091802983,0.08338417
0.0967892229900505,0.13582428
0.0713467769848534,0.057178505
-0.0051955880253631,0.025826184
-0.0668059091037922,-0.03535421
-0.1151232943451942,-0.058708075
-0.0520589095213723,-0.016028095
-0.0808699231069135,-0.019604972
-0.02237476706133,-0.0209072
-0.0049325059959985,0.0052396464
-0.0077503347268754,-0.015613684
-0.018757520454091,0.0073424065
-0.0019155606281947,-0.007820477
-0.0160068875734413,-0.022536434
-0.0056744266974252,-0.015737744
-0.0085928017971991,-0.0061238427
-0.0005118755230521,0.02002947
0.0058902722747355,0.009258404
0.0114304532666135,-0.0011937174
0.0089824019269705,0.0063725975
-0.020599310953444,0.007340854
-0.0195435855342301,-0.0018986443
-0.0297090376260519,-0.011903938
-0.0312671052678255,-0.030693593
-0.0089824019269704,-0.022579206
0.0133055542606377,0.006208872
0.0235802788877308,0.024214812
0.049045881551572,0.031291284
0.0394896670758159,0.030868052
-0.0187327599437511,0.018244032
-0.0177458754761063,-0.02129519
-0.0299704116733646,-0.019206828
-0.0415802404810119,-0.044264093
-0.0309549135906628,-0.042308908
-0.009025142590737,-0.0049677137
-0.0108477580000363,-0.0066664396
0.0101422868568172,0.006484283
0.0170006836521992,0.012568524
-0.0050439821027364,0.016633349
0.0022008233009152,0.001174409
-0.0129784770929905,0.0002801433
-0.0216633951627141,-0.015849436
-0.0466716919357617,-0.024604347
-0.0018094805959946,-0.031746812
-0.0041529699624923,0.0049563223
0.0029632787055821,-8.344714e-05
0.0161344847712732,0.0055608875
0.0450390385118763,0.018708248
0.0118461920215251,0.020564096
0.0133772486658502,0.020833857
0.0138526719335674,0.013972222
0.0037067050193417,0.00907967
0.0089339332627785,0.0007878794
0.0088834382357359,0.012769916
0.0150636678278538,0.015286438
0.0150636678278538,0.017344916
0.0199660977747971,0.0107699875
-0.0017752625746819,0.0110195875
-0.0188153525745296,-0.00016489916
-0.0050049943332376,-0.018586604
-0.0172547063171996,-0.0059455326
-0.0055319507976322,-0.01899299
0.0376764245818769,0.0065554148
0.0440245316642626,0.039637946
0.0039387866442859,0.027511215
0.0181136246768171,0.0073466823
-0.0050463546843336,-0.007801198
-0.0217606982097615,-0.027027687
0.0046021941612967,-0.0024019193
0.0257442220285064,0.020888792
0.0014350145963998,0.023636548
0.0153937854423262,0.0025607483
0.008932010030292,-0.0077097868
-0.0182830577495459,-0.008444395
-0.0437622603845562,-0.009246478
-0.0191309283231167,-0.01813382
-0.010039295997954,-0.015607599
-0.0075390228611312,-0.013715893
0.0032224942566646,0.0046907887
0.03232895948107,0.013093796
0.0236021221693259,0.018372046
0.0073414068583679,0.006639862
0.0225476564143912,-0.0002063773
0.0432813481303972,0.025433468
0.0024032696017992,0.04045687
0.0179629664115658,0.00958636
0.0202088239743994,0.015931696
-0.0067783403128045,-0.0036894428
-0.0318457432950047,-0.0020481376
0.0116308130017445,-2.8396316e-05
-0.0038634302087623,0.0009881947
-0.0047316923310484,-0.0068577784
-0.0128629617806138,-0.0044021476
-0.0063817708613912,-0.010720209
-0.0092333052601871,0.0009661222
-0.0027183505286902,0.0033640158
0.0129400810802257,0.009825129
0.0286327284948984,0.028571367
0.0458163076148702,0.049706638
0.0760793518221706,0.05050704
0.0333620372759645,0.06588675
0.0067892275446815,0.030898245
-0.0228452384471412,0.011109024
-0.0281777560360958,-0.0235604
-0.0528830455055526,-0.015938189
-0.0358350998330001,-0.006259992
-0.0303250332754028,-0.029728696
0.0091908738880122,-0.025691018
0.0134309450159457,-0.022858912
0.0172142303057063,0.0032995087
0.0386637219025014,0.035949305
0.0399968805635749,0.03699582
0.037762426209465,0.023000563
0.0092906279085201,0.02439092
-0.0075816848398411,0.016170826
0.0054738070935149,0.005415855
0.0053465666392601,-0.0041877977
-0.0079313992824114,-0.015149465
0.0039150530013556,0.0088852905
0.0091298225462404,0.009043576
0.0106528523022647,0.0039534066
0.0114231872349065,0.012455307
-0.0071438388791592,0.006412562
-0.0051262054396972,-0.007462019
-0.0037050084154526,-0.0072680847
-0.0261725264593715,-0.013910912
-0.0102846625912542,-0.023035863
-0.000267369932198,0.0024273705
-0.0016495249228269,0.010560172
-0.0007038066521152,0.007778244
0.0113042452823672,0.007421065
-0.0043430331151421,0.0078384215
-0.0085938028897742,0.0033293655
-0.0024794003804935,-0.004800272
-0.0180547020570352,-0.0021904823
-0.0511731906893623,-0.02310526
-0.0415050885776497,-0.049604993
-0.0328503058865257,-0.045988545
-0.0577083176206469,-0.037939683
-0.0344788034532028,-0.030660806
-0.0013603148208757,-0.031030163
-0.047519870811655,-0.02208356
-0.0412274889756062,-0.050795212
-0.0191067061391546,-0.024655249
-0.0374884239412104,-0.03483796
-0.0557824670579654,-0.026025483
-0.0182393812590306,-0.032210447
-0.0116059570889797,-0.033234857
-0.0439477682259217,-0.013554065
-0.0243510494229648,-0.023843922
0.0016327946577068,-0.0006343498
0.0161640293008554,0.004889128
-0.0116773722860494,0.008017462
0.0384662808277961,-0.010090689
0.0285923875592331,0.020665584
0.0353464943138306,0.010962887
0.0077208167990768,0.026103782
0.0125585119502852,0.020775003
-0.0122302917655829,-0.0008415865
0.0002644872929275,-0.008113787
-0.0053330671208578,-0.00053193123
-0.0014282316162635,0.013371306
0.013941017175973,0.008139892
0.016238947378871,0.014912919
0.00474884809712,0.017219951
0.0213176818326285,0.0019634762
0.0265101253176246,0.024845101
0.0247272772832938,0.029177958
0.0127207682310155,0.024430884
-0.0054101975385766,0.0006315355
-0.0480950347922334,-0.026300348
-0.0508091093923015,-0.048593126
-0.0539981807705777,-0.05806002
-0.0578080004394691,-0.046524342
-0.0521725218944796,-0.05182706
-0.0323968140667581,-0.04251019
-0.0245161129131187,-0.03387782
-0.05012717334663,-0.023654178
-0.0781721599930873,-0.031438205
-0.0675839328531415,-0.057527922
-0.0655364789314732,-0.049108226
-0.0732649135303643,-0.06003933
-0.0435933984202774,-0.050950214
-0.0171462799846737,-0.012027024
-0.0415070618819555,-0.024068208
-0.0512667265532259,-0.040608626
-0.0877402201737597,-0.042036034
-0.1124064093026189,-0.07988821
-0.0542354989153242,-0.08235068
-0.0309776747250734,-0.028806234
-0.0547637749213427,-0.0052050008
-0.0430607953279051,-0.0036381418
-0.0264243359708008,-0.03243588
-0.0879827393288735,-0.043558866
-0.0824268817477512,-0.06716942
-0.0215248662089486,-0.029925855
-0.0110354456213423,0.008370573
0.0064764858072268,0.005517492
0.0199121623201129,0.025685543
0.0348739249811678,0.0069071646
0.0070925859098432,0.0043616146
0.0359774161164046,0.017222604
0.0359392042499848,0.02392455
0.0613008958942178,0.047647938
0.0648811067374043,0.055599883
0.046786419451371,0.06212665
0.0376455177356351,0.033642307
0.0058173900905219,0.011961542
-0.0058827687500228,-0.016570402
-0.008706030454002,-0.01917166
0.0209395302510294,0.0011528593
0.0217561663148332,0.02987163
0.051968401283938,0.037782922
0.0560776910977983,0.044736907
0.0279058710025111,0.039424114
-0.0018485162309175,0.024648657
-0.0006894174695678,-0.00037296195
-0.019459287299915,-0.010925483
-0.0148361063711497,-0.022639027
0.0019585014152924,-0.0015435516
0.0129736803908904,0.0151646305
0.0242490552533143,0.015345834
0.0166425463490303,0.03103294
0.0150197892126272,0.006492019
0.0107312053751391,0.008585442
0.013791117078063,-0.0042470233
-0.0345844131979573,0.0006236472
-0.0267562923391573,-0.034854673
-0.0651345927981321,-0.045735188
-0.0626493857445851,-0.06135059
-0.0574619794811642,-0.05591503
-0.018154423426891,-0.031537473
-0.0189146143291495,-0.01649355
0.0342978836502689,0.0050156238
0.0298453147613876,0.026057763
0.0440917690918276,0.022801496
0.0309006659558443,0.044960976
0.0250141313018079,0.01599188
-0.0089106517820933,-0.002898192
-0.0069651392834581,-0.021133373
-0.0318145780840248,-0.017725566
-0.021271009466998,-0.018956207
-0.0184758332078312,-0.009975926
-0.01408180315786,-0.009592143
-0.04563084441086,-0.010105506
-0.0519895526164727,-0.049247935
-0.0530029611498148,-0.06282878
-0.0299976648200646,-0.05535445
-0.011959066226234,-0.015393712
0.0217424895867587,0.0035282196
0.0229512818397149,0.018036367
0.0496751710571403,0.024325132
0.0269280467579545,0.03032877
0.0003595535038,0.016030693
-0.0231068143745304,0.004917288
0.0046259166168332,-0.016348394
-0.0179485778777417,-0.009369671
-0.0116202788562019,0.0030055721
0.0020567742024836,0.010380677
0.0191292400119915,0.022311067
0.0006217175966364,-0.009103186
-0.023541374719583,-0.011688393
-0.023888359085274,-0.024448914
-0.0026125023023027,-0.023169847
0.0086508532285378,0.000107374566
0.0060659612671911,0.027730606
0.0199781732248164,0.027554551
0.0561034886772082,0.018144555
0.0248983556945166,0.02941947
-0.0130707861038715,0.0119431745
-0.021958676001899,-0.006599197
0.0108137331524279,-0.017940832
-0.0286528597007514,-0.010105426
-0.0313938022105463,-0.014959312
0.0656535312553861,-0.0061520017
0.0521587134762973,0.059628606
0.0518276857204573,0.028177472
0.0571855994989713,0.048717093
0.0865230622418743,0.022325978
0.0439910091827998,0.0246307
0.0529890701698772,0.057926964
0.0267985628633843,0.04147514
0.0178936071887256,0.03332857
-0.0257126013615336,0.008516157
-0.0555496877980143,-0.02985277
-0.0636772358553702,-0.038533203
-0.0457089399173543,-0.057470575
-0.0368037592112553,-0.0271188
-0.0086157824454711,-0.011655074
-0.0084283314601361,0.0066610165
0.0120122516292573,0.013366521
0.0075884508107342,-0.0045139804
0.0326794167462901,0.009225985
0.0378236266084677,0.040364318
0.0557816392827598,0.04412634
0.0507670225386679,0.04898849
0.0424831327319096,0.014158786
0.0244057320363479,0.004777614
0.0253335992330057,0.008838265
0.0087960660400789,0.015213391
-0.0023084658960144,0.016092654
0.0076631003488642,-0.00043679372
0.0057072885687288,0.011698451
-0.0323969266158357,0.0007594644
-0.0326174306460345,-0.025352439
-0.0031264116853117,-0.020689292
-0.0137641450833294,-0.021139132
-0.0129099150219557,-0.0019444083
0.004533510348743,0.012826346
0.0113514079649547,-0.0031326264
0.0029763268871188,0.0043266797
-0.000690203637465,0.0010203084
0.006728017996287,0.003233362
0.0142517382260601,0.010652226
0.004404311740228,0.016108682
0.004404311740228,0.011467345
-0.0025247984557332,0.0025776294
-0.0228073743912817,-0.01421671
-0.00572418234631,-0.025105292
0.0242284208772784,-0.01133359
0.0544670647100992,0.026063876
0.0678847580569307,0.055330448
0.1005834607350385,0.06654664
0.0921958453712327,0.07682623
0.0675230855168012,0.06719799
0.0284810606873994,0.049366347
0.0432004022653879,0.027799083
0.0237079484855473,0.028059775
0.0142882390500564,0.021411186
0.0150693113890553,0.026640108
0.0263417724783005,0.020412358
0.0008635727897508,0.00941901
-0.0039214683220407,0.0034671053
0.0005911594959209,0.0022409172
-0.0070641803200222,0.0018377285
-0.0153811636623715,-0.006438279
-0.0098926961537697,-0.012637406
-0.0249604238940128,-0.0038695585
-0.0303545305583153,-0.016974717
-0.0319910931769961,-0.01640579
-0.0388757705577754,-0.03241881
-0.0338901193977313,-0.037488766
-0.0219543805340059,-0.015490651
-0.008454769896209,-0.015663113
-0.0137786129354844,-0.0026048585
0.0088428862018827,-0.003131561
0.0031435975141433,0.007358609
-0.0041830421923251,0.0027447368
0.0043759063213881,-0.010939711
0.013666890454012,0.0045225453
0.0220727683509515,0.0018613494
0.0290003476548061,0.020206934
0.0308171460794072,0.023892982
-0.0119163505095364,0.009898223
-0.0296236070004711,-0.01769732
-0.0371582263264023,-0.04874389
-0.0256431376976509,-0.04254786
-0.0020894052798398,-0.012420705
0.004840270179495,0.022173667
0.0300983413675879,0.022059062
0.0124745270855885,0.02189072
-0.0241411503288732,-0.008243142
-0.0220376197295953,-0.038267545
-0.0107881499439084,-0.014030587
-0.0120777807234081,-0.017747737
0.0028071769830917,0.0023991866
0.0081498185677299,0.023563778
-0.0466781152245652,-0.005967642
-0.037320410569141,-0.040479735
-0.0314315279093886,-0.03665424
-0.0246330455029217,-0.029965023
-0.0054638724434319,-0.0049681747
0.0483085656461989,0.022707365
0.0597894923876824,0.03675572
0.0387237401349693,0.046293397
0.0283264938382733,0.029006815
0.0233805085927074,0.020145878
0.0120888723211632,0.0065869056
-0.003298914905301,0.002849911
0.0102427599005932,0.009586336
-0.00383362018627,0.010790058
-0.025751768899587,0.0008393926
-0.025179063620557,-0.017806353
-0.0220671503527176,-0.019987814
-0.0220949177177353,-0.015826628
-0.0124410942430546,-0.0044384943
0.0126481428058488,0.0060220165
0.014919874197178,0.00983343
0.0289851036717308,0.014416847
0.0250615796287719,0.030043578
0.017580940960632,0.019621225
0.0171264105746752,0.0071646553
0.0034649662001501,0.00612719
-0.02236443666326,-0.0074468385
-0.0282745023113334,-0.018756697
-0.0286276230059084,-0.025773631
-0.0569415499264296,-0.028038613
-0.0471974570617871,-0.049002446
-0.0339297520676688,-0.038317658
-0.0232213482188419,-0.01885855
-0.015387588856127,-0.0045004357
-0.0018827965081858,0.0025456175
-0.0108965620506119,-0.008215075
-0.0111595335503405,-0.020121302
-0.0019548066736323,-0.01581089
-0.0019548066736323,-0.00079576013
0.0084740057585529,0.010188136
-0.0007701878454065,0.017099136
-0.0410954042460994,-0.0008989793
-0.04022469233755,-0.047595903
-0.0407721043091298,-0.03751046
-0.0586842590494907,-0.03555336
-0.0207804351693319,-0.037005022
-0.0005805058434978,0.010494256
-0.0026486049428273,-0.004664232
-0.019253926218988,0.008459584
-0.0047796550082214,-0.011824214
-0.0510210250207099,-0.022206396
-0.0266458369733791,-0.03913514
-0.0116515698481572,-0.026598796
0.0055011633995832,0.009763278
0.0083352714544921,0.017101148
0.0274170453964204,0.024582677
0.0402722366842081,0.0110215135
0.0156066694697997,0.016114987
0.0273801691220291,0.0093623325
0.0281091695216735,0.025988089
0.0271497720356476,0.027559128
0.0115831410896308,0.014043039
0.013930573535947,0.017375445
-0.0059002122047703,0.003531138
0.0138229083688208,-0.0055427095
0.0258505527740886,0.017720254
0.0260481374380116,0.026463727
0.0243741361322934,0.03752824
0.0313788520984577,0.032082397
0.0120279648543579,0.016331352
0.0113348764032343,0.0024366057
0.0027148746427327,0.0076725595
-0.017184806051588,0.0030636992
-0.0146160074820972,-0.012243561
-0.0201078567205607,-0.015131104
-0.0411246304817697,-0.028340327
-0.0480211619119152,-0.037064284
-0.0104224825787556,-0.030959899
-0.0029728305383097,-0.002753362
-0.0043041673335187,0.007802682
0.0053732734104746,0.011932004
0.0084028991048681,0.009694885
0.0046096152067735,-0.007703404
-0.0048360167285478,0.0011381034
-0.0049246391041028,0.00048716593
0.0220044310223311,0.0018545818
0.052099420993075,0.02675092
0.0353985467605827,0.036225453
0.0132558707997402,0.033657122
0.0167156230611812,0.0121923275
-0.010296979060066,-0.0025942603
-0.0263898331067809,-0.01980317
-0.0280100843825984,-0.014780274
0.0023295942594049,-0.0044062245
0.0229738821508982,0.011737775
0.020668570918348,0.032676913
0.0079170452524862,0.023896001
0.0238150765993378,0.004936138
0.0361277739521371,0.010792103
-0.0054538732848074,0.023645004
-0.0126725731193865,0.0032097953
0.0049712065414858,-0.016822482
-0.0119240493932378,-0.013470076
-0.0422304195974996,-0.022223238
-0.0344764797126367,-0.016241513
-0.0125924729466202,-0.021471944
-0.0262154446920827,-0.01760033
-0.0319059655515875,-0.0193343
-0.0231872757792965,-0.017819753
-0.019396832248415,-0.0107285585
-0.0301032955988571,-0.029460767
-0.0178728218382739,-0.029489834
-0.0050821787231428,-0.009324623
-0.0004550487739115,0.0014553131
0.0227274232300921,0.014977828
0.0373694438650458,0.017794523
0.0152053923815708,0.029608788
0.012762527309172,0.008653192
0.0096931292056596,0.0073454315
0.0095928867187298,-0.0022679565
0.0025252239290021,0.007516357
0.0093240768751232,0.0136694275
0.0190498959571249,0.009132516
0.0140843195909398,0.013956314
0.0084648446959478,0.005125911
-0.0103307810472788,0.0059141554
-0.0113979246045569,-0.010435585
-0.0299575018726617,-0.01940482
-0.0073456487084482,-0.026432248
-0.0136500635729035,-0.0063752886
0.0046251481182593,-0.00049624854
0.0075533134940592,0.011966702
0.0146389535283949,0.011746064
-0.0090793592949168,0.0018463728
-0.0161439564274281,-0.0054904995
-0.0139099310942388,-0.018320266
-0.0293924928013985,-0.015360674
-0.0228460726132515,-0.026518626
-0.0274090146410996,-0.017016768
-0.024509991263382,-0.022875862
-0.0275448923785853,-0.026476005
0.0045775937770762,-0.015368742
0.0062000022720095,0.0050132573
-0.0121346500023729,0.011189055
-0.0131742821222728,-0.013764479
-0.02278603431979,-0.017314665
-0.0429437872997179,-0.036023464
-0.0298160651633845,-0.043048374
0.0076480417743867,-0.0027633756
0.0020158756984176,0.016153967
0.0090383954430406,0.010083761
0.0116904663779636,0.010208883
-0.0120452820822235,-0.008088866
-0.0155129327259062,-0.005661808
-0.0053319998230696,0.0036877184
-0.0056789652877158,0.0004433719
0.0015463513929492,-0.00044588966
0.0005014099880559,0.007315865
-0.0018639051542406,-0.003641164
0.0103539815013659,-0.008417824
0.0071879250207504,0.0049941894
-0.0021466009884276,0.0025213694
0.0188870814054935,0.00048155786
0.0210396182353608,0.012655957
0.0054952055355711,0.01442821
0.0089439880708982,0.009141622
0.0191555152897533,0.008258941
0.008148528563905,0.0054902523
0.0109685942181652,0.010507099
0.0089275236458073,0.014994853
0.0035429070219655,0.005941551
0.0005095427800735,-0.0018570938
-0.0175713646939041,-0.0077156126
-0.0094206062929502,-0.019486418
0.0052939489598126,0.0034594918
0.014016833773081,0.0171389
0.0066571751550198,0.018499976
0.0264868745321578,0.015548058
0.0315466284025375,0.009963623
0.0253392959656023,0.023751887
0.0098312901754951,0.02830355
0.0224619115802902,0.017322786
0.0195848773627509,0.012565438
-0.0097594075616401,0.004373407
0.0041515523391476,-0.0070560803
0.0100679050891643,0.013115806
0.0097041614534036,0.004670005
0.0247542469506245,0.010633754
0.0124535359947793,0.031124962
-0.016225829976207,-0.0018045753
-0.0163568823414263,-0.019083405
-0.0155600748339016,-0.03706272
-0.0203819352414898,-0.027739683
-0.0136832168870548,-0.0012287139
0.000847842594316,0.0033529345
0.0043981784725269,0.010554717
0.0242270280251881,0.013139803
0.010510830437115,0.021031315
0.0173904259529357,0.019391311
0.0287306645646205,0.018628886
0.0300275461190739,0.027292708
0.0056562083402677,0.0066816225
0.0034065146310273,0.009511122
0.0106285710612687,0.0060804803
-0.0020018847947892,0.0025569946
0.0117700085155365,0.003642199
0.0025530055683167,0.012975169
-0.0023106772254233,0.0054107597
-0.0023106772254233,-0.002862947
-0.0050815519415509,-0.0057014106
-0.0200506496683702,-0.014526813
-0.0192276629343411,-0.013774917
-0.0122343861075129,-0.013022285
-0.0147863778593987,-0.00846044
-0.0212054234435993,-0.0097222
-0.0179180823756877,-0.012827178
-0.0127001105679972,-0.009356534
-0.0144320727817538,-0.0091315685
-0.0067001018826973,-0.006775545
0.0005565167038149,0.00048734742
-0.0115246132846359,-0.0051454883
-0.0046585065443845,-0.015772885
0.0037013394193536,-0.005815297
-0.0035674373475516,0.0006685106
0.0053076119774042,0.0019714977
0.0358354747538081,0.018053427
0.0303832056667082,0.029404482
0.0210883417014761,0.026754254
0.0239994761647572,0.01942891
0.0237473080702944,0.012996847
0.0033005410864444,0.009399613
-0.0061527733591967,0.00062373135
-0.0087633768713698,-0.0008891731
-0.0248793834313141,-0.011230832
-0.026005630946347,-0.03027071
-0.036144501368707,-0.024023058
-0.04124985491569,-0.026811462
-0.0376335973683365,-0.025905948
-0.0144800501652017,-0.023432396
-0.0167493846489257,-0.016715648
-0.0124868612229621,-0.0099847065
0.0169221392459885,0.00026905775
0.0417829166351815,0.020050513
0.0272820639616681,0.031131035
0.0323910414745013,0.022134531
0.0434417537279823,0.025518263
0.033072232247929,0.018017612
0.0077990653640419,0.013796685
0.0009572241233446,0.01203946
-0.0058026597345752,-0.0063605118
-0.0121051370345547,-0.0064973854
-0.0115970769008278,-0.0096051805
-0.0069859972711601,0.00033935852
0.0112277683420753,0.011087896
0.003040059565947,0.015957156
0.0153812641033178,-0.0005526058
0.0171104110080219,0.0075751217
0.008432737847763,0.01459234
0.012193696286136,0.0066846986
0.0188609749333133,0.017580459
0.0403352803431734,0.0109488685
0.0273258262643371,0.038592048
0.0551510441638142,0.03110964
0.0486207503699809,0.04331921
0.0355841486940096,0.03542731
-0.0016564417489914,0.011912414
0.006175637118194,0.0040952563
-0.0239746900607241,-0.013623256
-0.0257547314388363,-0.019498806
-0.0138872832677712,-0.009808582
-0.0084779902024992,-0.010071388
-0.0080833560929205,-0.0030614408
0.001195031687285,0.0054474776
0.0010134592350957,0.0031640602
0.0158299750522373,0.0022284582
0.045402727708039,0.017196694
0.0528260248947853,0.04140819
0.0491881909200312,0.04148371
0.0570854694451243,0.041895382
0.0434759674281849,0.03531732
0.0097755061659795,0.01759158
-0.0034858120833089,0.0028089432
0.0134509651372433,0.0034420788
